,pono,pono.level,vuosi,nimi,he_kika,ra_ke,ra_raky,ra_muut,ra_asrak,ra_asunn,ra_as_kpa,ra_pt_as,ra_kt_as,tp_tyopy,tp_alku_a,tp_jalo_bf,tp_palv_gu,tr_mtu,te_takk,te_as_valj,he_naiset,hr_hy_tul,hr_ke_tul,hr_ovy,hr_pi_tul,pt_0_14,pt_elakel,pt_opisk,pt_tyoll,pt_tyott,pt_tyovu,te_aik,te_eil_np,te_elak,te_laps,te_nuor,te_omis_as,te_vuok_as,tr_hy_tul,tr_ke_tul,tr_pi_tul,rakennukset_bin,hinta,naiset_bin,yliopistot,amk
2598,88900,5,2018,Kuhmo Keskus,50.0,1853.0,3491.0,491.0,3000.0,4581.0,84.0,3449.0,1132.0,2335.0,295.0,425.0,1615.0,27117.0,1.9,45.5,3878.0,0.08755692669311,0.680329073013075,19617.699573968,0.232114000293815,0.125,0.391185258964143,0.0448207171314741,0.3238296812749,0.0964890438247012,0.579681274900398,0.399414776883687,0.0158497927334796,0.4491587417703,0.156547183613753,0.0436478907583516,0.736405754693977,0.234333089490368,0.0818798449612403,0.564680232558139,0.35343992248062,4,796,1,0,0
2599,88930,5,2018,Lentiira-Kuumu,57.0,282.0,272.0,53.0,219.0,194.0,99.2,194.0,0.0,128.0,13.0,4.0,111.0,26113.0,1.9,55.8,119.0,0.10752688172043,0.566308243727599,18266.523297491,0.326164874551971,0.0662251655629139,0.440397350993377,0.0198675496688742,0.314569536423841,0.129139072847682,0.556291390728477,0.403846153846154,0.0,0.538461538461538,0.0769230769230769,0.0192307692307692,0.82051282051282,0.141025641025641,0.08125,0.575,0.34375,0,834,0,0,0
2600,88940,5,2018,Kuumu,45.27913758983439,63.0,29.0,6.0,23.0,13.0,100.7,13.0,0.0,2.0,16.708529445528644,97.71690965445988,393.4194696360923,33367.25442043222,2.1922488247512844,44.641128238766825,478.87855431725865,0.16456636959861534,0.583811516384279,21531.931636322195,0.25162211401710877,0.1530400176593158,0.29956704323367156,0.0621335595932168,0.39757042103408863,0.06123465550068461,0.653846153846154,0.41832476986085904,0.022907747237295363,0.37531795516811783,0.2157100307074082,0.043641638437155295,0.8354987199288527,0.13108565357687646,0.16076313450256263,0.5678796778059036,0.27135718769153616,0,821,0,0,0
2601,89200,5,2018,Puolanka Keskus,53.0,929.0,1242.0,201.0,1041.0,1390.0,79.6,1250.0,140.0,622.0,110.0,35.0,477.0,26595.0,1.9,44.2,1136.0,0.0862068965517241,0.672413793103448,18773.7467980296,0.241379310344828,0.0938705529361337,0.437205315045006,0.0570081440205744,0.302614659237034,0.0775825117873982,0.619802828975568,0.400665004156276,0.0058187863674148,0.470490440565254,0.13216957605985,0.0332502078137988,0.699916874480465,0.263507896924356,0.0814144736842105,0.560032894736842,0.358552631578947,1,496,0,0,0
2602,89210,5,2018,Puokiovaara,44.0,195.0,59.0,5.0,54.0,34.0,102.9,34.0,0.0,12.0,11.0,0.0,1.0,33367.25442043222,2.1922488247512844,44.641128238766825,26.0,0.127659574468085,0.531914893617021,21937.0425531915,0.340425531914894,0.12280701754386,0.385964912280702,0.0701754385964912,0.39757042103408863,0.06123465550068461,0.614035087719298,0.41832476986085904,0.022907747237295363,0.37531795516811783,0.2157100307074082,0.043641638437155295,0.8354987199288527,0.13108565357687646,0.16076313450256263,0.5678796778059036,0.27135718769153616,0,460,0,0,0
2603,89320,5,2018,Joukokylä,53.0,49.0,105.0,6.0,99.0,72.0,93.7,72.0,0.0,16.0,14.0,2.0,0.0,22355.0,2.1,44.8,48.0,0.0648148148148148,0.509259259259259,16686.1759259259,0.425925925925926,0.112903225806452,0.419354838709677,0.032258064516129,0.330645161290323,0.0725806451612903,0.596774193548387,0.389830508474576,0.0,0.491525423728814,0.11864406779661,0.0169491525423729,0.915254237288136,0.0508474576271186,0.0819672131147541,0.377049180327869,0.540983606557377,0,562,0,0,0
2604,89330,5,2018,Suolijärvi,57.0,95.0,64.0,13.0,51.0,35.0,105.1,35.0,0.0,11.0,10.0,0.0,1.0,27163.0,2.0,51.4,30.0,0.0606060606060606,0.636363636363636,16530.8787878788,0.303030303030303,0.0294117647058824,0.411764705882353,0.0294117647058824,0.411764705882353,0.0882352941176471,0.5,0.454545454545455,0.0,0.484848484848485,0.0606060606060606,0.0,0.878787878787879,0.0606060606060606,0.0294117647058824,0.705882352941177,0.264705882352941,0,526,0,0,0
2605,89660,5,2018,Takalo,52.0,59.0,89.0,10.0,79.0,59.0,99.6,59.0,0.0,5.0,16.708529445528644,97.71690965445988,393.4194696360923,23366.0,1.9,53.9,48.0,0.0222222222222222,0.544444444444444,15784.7111111111,0.433333333333333,0.116504854368932,0.407766990291262,0.0194174757281553,0.233009708737864,0.155339805825243,0.611650485436893,0.4,0.0,0.490909090909091,0.109090909090909,0.0181818181818182,0.818181818181818,0.127272727272727,0.0555555555555556,0.5,0.444444444444444,0,558,0,0,0
2606,89400,5,2018,Hyrynsalmi Keskus,53.0,564.0,1227.0,201.0,1026.0,1298.0,84.5,1160.0,138.0,486.0,61.0,42.0,383.0,26505.0,1.9,47.0,1011.0,0.0770474137931035,0.657866379310345,18673.3356681034,0.265086206896552,0.0962085308056872,0.439336492890995,0.0436018957345972,0.314218009478673,0.085781990521327,0.6,0.375919117647059,0.00827205882352941,0.503676470588235,0.123161764705882,0.03125,0.756433823529412,0.211397058823529,0.0800727934485896,0.543221110100091,0.376706096451319,1,603,0,0,0
2607,89430,5,2018,Hoikka,48.0,24.0,29.0,1.0,28.0,20.0,103.7,20.0,0.0,2.0,16.708529445528644,97.71690965445988,393.4194696360923,33367.25442043222,2.1922488247512844,44.641128238766825,18.0,0.128205128205128,0.666666666666667,21867.6923076923,0.205128205128205,0.1530400176593158,0.29956704323367156,0.0621335595932168,0.39757042103408863,0.06123465550068461,0.604166666666667,0.41832476986085904,0.022907747237295363,0.37531795516811783,0.2157100307074082,0.043641638437155295,0.8354987199288527,0.13108565357687646,0.16076313450256263,0.5678796778059036,0.27135718769153616,0,570,0,0,0
2608,89440,5,2018,Sakara,43.0,25.0,51.0,3.0,48.0,42.0,105.0,42.0,0.0,452.84613025253043,16.708529445528644,97.71690965445988,393.4194696360923,32856.0,2.5,40.9,45.0,0.0526315789473684,0.657894736842105,18542.6184210526,0.289473684210526,0.193877551020408,0.295918367346939,0.0408163265306122,0.326530612244898,0.13265306122449,0.540816326530612,0.263157894736842,0.0,0.473684210526316,0.289473684210526,0.0,1.0,0.0,0.0731707317073171,0.536585365853659,0.390243902439024,0,577,0,0,0
2609,89540,5,2018,Moisiovaara,56.0,100.0,161.0,12.0,149.0,119.0,107.0,119.0,0.0,19.0,8.0,6.0,5.0,26329.0,2.0,55.1,86.0,0.0326086956521739,0.554347826086957,15769.1413043478,0.41304347826087,0.0878048780487805,0.478048780487805,0.0292682926829268,0.224390243902439,0.141463414634146,0.634146341463415,0.306122448979592,0.0,0.602040816326531,0.112244897959184,0.0102040816326531,0.928571428571429,0.0,0.0294117647058824,0.519607843137255,0.450980392156863,0,561,0,0,0
2610,99195,5,2018,Pokka,45.27913758983439,50.0,17.0,7.0,10.0,515.9850148824797,95.30447500769786,240.6799753669301,275.30503951554965,1.0,16.708529445528644,97.71690965445988,393.4194696360923,33367.25442043222,2.1922488247512844,44.641128238766825,478.87855431725865,0.16456636959861534,0.583811516384279,21531.931636322195,0.25162211401710877,0.1530400176593158,0.29956704323367156,0.0621335595932168,0.39757042103408863,0.06123465550068461,0.555555555555556,0.41832476986085904,0.022907747237295363,0.37531795516811783,0.2157100307074082,0.043641638437155295,0.8354987199288527,0.13108565357687646,0.16076313450256263,0.5678796778059036,0.27135718769153616,0,1182,0,0,0
2611,89560,5,2018,Karhuvaara,56.0,32.0,65.0,4.0,61.0,46.0,97.6,46.0,0.0,5.0,16.708529445528644,97.71690965445988,393.4194696360923,25530.0,2.0,49.1,40.0,0.0151515151515152,0.636363636363636,16971.4242424242,0.348484848484849,0.108108108108108,0.5,0.0135135135135135,0.39757042103408863,0.06123465550068461,0.662162162162162,0.394736842105263,0.0,0.552631578947368,0.0789473684210526,0.0,0.921052631578947,0.0,0.0526315789473684,0.605263157894737,0.342105263157895,0,542,0,0,0
2612,89600,5,2018,Ämmänsaari,50.0,596.0,2015.0,268.0,1747.0,2944.0,81.8,2135.0,809.0,1940.0,153.0,429.0,1358.0,27035.0,1.9,44.0,2690.0,0.0923948572673785,0.690128568315537,19612.1041621268,0.217476574417084,0.115348663301552,0.391288091232006,0.0525331837726678,0.322864086745186,0.0914189568143578,0.585716956440456,0.417546414270113,0.0123771386967601,0.433199854386604,0.153622133236258,0.0411357844921733,0.68511103021478,0.285766290498726,0.0940325497287523,0.587341772151899,0.318625678119349,2,762,0,0,0
2613,89610,5,2018,Jumaliskylä,56.0,57.0,31.0,2.0,29.0,29.0,94.4,29.0,0.0,1.0,16.708529445528644,97.71690965445988,393.4194696360923,33367.25442043222,2.1922488247512844,44.641128238766825,25.0,0.111111111111111,0.574074074074074,17787.9814814815,0.314814814814815,0.0526315789473684,0.473684210526316,0.0350877192982456,0.39757042103408863,0.06123465550068461,0.614035087719298,0.41832476986085904,0.022907747237295363,0.37531795516811783,0.2157100307074082,0.043641638437155295,0.8354987199288527,0.13108565357687646,0.16076313450256263,0.5678796778059036,0.27135718769153616,0,634,0,0,0
2614,89670,5,2018,Näljänkä,56.0,72.0,176.0,11.0,165.0,133.0,86.9,133.0,0.0,18.0,9.0,3.0,6.0,22993.0,2.0,45.4,92.0,0.0694444444444444,0.5,16230.6898148148,0.430555555555556,0.051063829787234,0.506382978723404,0.0553191489361702,0.246808510638298,0.114893617021277,0.638297872340426,0.336363636363636,0.0,0.581818181818182,0.0909090909090909,0.0181818181818182,0.945454545454545,0.0181818181818182,0.0593220338983051,0.432203389830508,0.508474576271186,0,564,0,0,0
2615,89680,5,2018,Vaaranniva,59.0,73.0,81.0,7.0,74.0,65.0,89.6,65.0,0.0,8.0,16.708529445528644,97.71690965445988,393.4194696360923,20012.0,1.8,51.5,39.0,0.0666666666666667,0.488888888888889,16074.8777777778,0.444444444444444,0.0625,0.541666666666667,0.0104166666666667,0.270833333333333,0.0729166666666667,0.65625,0.346153846153846,0.0,0.615384615384615,0.0384615384615385,0.0384615384615385,0.865384615384615,0.0961538461538462,0.0754716981132075,0.30188679245283,0.622641509433962,0,560,0,0,0
2616,89730,5,2018,Ahjola,45.27913758983439,9.0,28.0,3.0,25.0,17.0,84.0,17.0,0.0,452.84613025253043,16.708529445528644,97.71690965445988,393.4194696360923,33367.25442043222,2.1922488247512844,44.641128238766825,478.87855431725865,0.16456636959861534,0.583811516384279,21531.931636322195,0.25162211401710877,0.1530400176593158,0.29956704323367156,0.0621335595932168,0.39757042103408863,0.06123465550068461,0.709677419354839,0.41832476986085904,0.022907747237295363,0.37531795516811783,0.2157100307074082,0.043641638437155295,0.8354987199288527,0.13108565357687646,0.16076313450256263,0.5678796778059036,0.27135718769153616,0,523,0,0,0
2617,89740,5,2018,Kianta,57.0,83.0,55.0,9.0,46.0,30.0,92.7,30.0,0.0,4.0,16.708529445528644,97.71690965445988,393.4194696360923,33367.25442043222,2.1922488247512844,44.641128238766825,21.0,0.104166666666667,0.645833333333333,19496.8125,0.25,0.1530400176593158,0.29956704323367156,0.0621335595932168,0.39757042103408863,0.06123465550068461,0.52,0.41832476986085904,0.022907747237295363,0.37531795516811783,0.2157100307074082,0.043641638437155295,0.8354987199288527,0.13108565357687646,0.16076313450256263,0.5678796778059036,0.27135718769153616,0,537,0,0,0
2618,89760,5,2018,Piispajärvi-Peranka-Kaikkoinen,53.0,88.0,85.0,13.0,72.0,57.0,86.9,57.0,0.0,4.0,16.708529445528644,97.71690965445988,393.4194696360923,25101.0,2.1,44.0,42.0,0.0326086956521739,0.576086956521739,15939.4239130435,0.391304347826087,0.102803738317757,0.448598130841121,0.0841121495327103,0.224299065420561,0.11214953271028,0.663551401869159,0.333333333333333,0.0,0.520833333333333,0.145833333333333,0.0,0.833333333333333,0.125,0.0204081632653061,0.510204081632653,0.469387755102041,0,526,0,0,0
2619,99230,5,2018,Jeesiöjärvi,56.0,34.0,39.0,6.0,33.0,27.0,83.1,27.0,0.0,452.84613025253043,16.708529445528644,97.71690965445988,393.4194696360923,33367.25442043222,2.1922488247512844,44.641128238766825,17.0,0.0975609756097561,0.707317073170732,19354.3414634146,0.195121951219512,0.1530400176593158,0.29956704323367156,0.0621335595932168,0.39757042103408863,0.06123465550068461,0.568181818181818,0.41832476986085904,0.022907747237295363,0.37531795516811783,0.2157100307074082,0.043641638437155295,0.8354987199288527,0.13108565357687646,0.16076313450256263,0.5678796778059036,0.27135718769153616,0,1143,0,0,0
2620,89770,5,2018,Peranka,55.0,51.0,53.0,19.0,34.0,23.0,90.9,23.0,0.0,3.0,16.708529445528644,97.71690965445988,393.4194696360923,33367.25442043222,2.1922488247512844,44.641128238766825,23.0,0.0882352941176471,0.529411764705882,17353.4411764706,0.382352941176471,0.1530400176593158,0.29956704323367156,0.0621335595932168,0.39757042103408863,0.06123465550068461,0.666666666666667,0.41832476986085904,0.022907747237295363,0.37531795516811783,0.2157100307074082,0.043641638437155295,0.8354987199288527,0.13108565357687646,0.16076313450256263,0.5678796778059036,0.27135718769153616,0,506,0,0,0
2621,89780,5,2018,Kaikkonen,56.0,116.0,50.0,6.0,44.0,36.0,104.8,36.0,0.0,9.0,16.708529445528644,97.71690965445988,393.4194696360923,28633.0,2.0,52.3,24.0,0.0689655172413793,0.551724137931034,17817.3620689655,0.379310344827586,0.0483870967741935,0.387096774193548,0.0645161290322581,0.290322580645161,0.193548387096774,0.516129032258065,0.433333333333333,0.0,0.5,0.0666666666666667,0.0,0.933333333333333,0.0,0.0967741935483871,0.516129032258065,0.387096774193548,0,544,0,0,0
2622,89800,5,2018,Suomussalmi Keskus,48.0,541.0,734.0,56.0,678.0,761.0,91.4,751.0,10.0,118.0,31.0,16.0,71.0,28980.0,2.1,45.1,651.0,0.108063175394846,0.658354114713217,20271.7040731505,0.233582709891937,0.136082474226804,0.356701030927835,0.0584192439862543,0.318213058419244,0.10446735395189,0.577319587628866,0.380673499267936,0.00439238653001464,0.430453879941435,0.191800878477306,0.0248901903367496,0.803806734992679,0.166910688140556,0.107648725212465,0.572237960339943,0.320113314447592,0,487,0,0,0
2623,89830,5,2018,Ala-Vuokki,64.0,45.0,41.0,5.0,36.0,35.0,84.5,35.0,0.0,3.0,16.708529445528644,97.71690965445988,393.4194696360923,24170.0,1.7,49.5,21.0,0.0961538461538462,0.615384615384615,16724.3269230769,0.288461538461538,0.0,0.653846153846154,0.0192307692307692,0.39757042103408863,0.06123465550068461,0.692307692307692,0.266666666666667,0.0,0.733333333333333,0.0,0.0,0.8,0.133333333333333,0.0666666666666667,0.5,0.433333333333333,0,547,0,0,0
2624,89840,5,2018,Ylä-Vuokki,62.0,106.0,96.0,14.0,82.0,50.0,97.5,50.0,0.0,2.0,16.708529445528644,97.71690965445988,393.4194696360923,22426.0,1.7,54.9,23.0,0.0434782608695652,0.550724637681159,15453.2753623188,0.405797101449275,0.0277777777777778,0.583333333333333,0.0277777777777778,0.39757042103408863,0.06123465550068461,0.666666666666667,0.361111111111111,0.0,0.611111111111111,0.0277777777777778,0.0277777777777778,0.944444444444444,0.0277777777777778,0.0,0.560975609756098,0.439024390243902,0,473,0,0,0
2625,89920,5,2018,Ruhtinansalmi,56.0,305.0,353.0,75.0,278.0,232.0,95.8,232.0,0.0,84.0,24.0,40.0,20.0,26264.0,2.0,51.0,171.0,0.0545454545454545,0.645454545454546,17438.0848484849,0.3,0.0733695652173913,0.521739130434783,0.0407608695652174,0.260869565217391,0.0733695652173913,0.665760869565217,0.296703296703297,0.0,0.626373626373626,0.0879120879120879,0.010989010989011,0.868131868131868,0.0989010989010989,0.0537634408602151,0.564516129032258,0.381720430107527,0,532,0,0,0
2626,90130,5,2018,Raksila,41.0,0.0,273.0,89.0,184.0,4136.0,56.9,97.0,4039.0,4276.0,75.0,368.0,3833.0,24111.0,1.6,36.7,3361.0,0.142680993482473,0.582525982032764,20975.680288885,0.274793024484763,0.0765794511805999,0.242022973835354,0.157147415443523,0.417517549457562,0.078334396936822,0.504148053605616,0.660338101430429,0.100390117035111,0.23927178153446,0.10221066319896,0.254616384915475,0.428088426527958,0.552925877763329,0.143787444647043,0.510289137796301,0.345923417556655,0,2329,1,0,1
2627,90100,5,2018,Oulu Keskus,43.0,0.0,506.0,201.0,305.0,6401.0,56.7,162.0,6239.0,13435.0,4.0,670.0,12761.0,22657.0,1.5,38.9,4451.0,0.165722566196812,0.557897510209459,21960.6602555658,0.276379923593729,0.0478960396039604,0.267450495049505,0.134777227722772,0.433168316831683,0.0920792079207921,0.474752475247525,0.67210177387565,0.0978319297616915,0.266977244221466,0.0616376993370364,0.27683210894105,0.320551872424297,0.654900555456011,0.156547183613753,0.474762253108998,0.368690563277249,0,2617,1,0,1
2628,90120,5,2018,Heinäpää,41.0,0.0,302.0,98.0,204.0,5120.0,52.4,66.0,5054.0,2058.0,5.0,1151.0,902.0,22127.0,1.4,36.4,3611.0,0.116776580344217,0.640662699050989,19855.3273282934,0.242560720604793,0.055696580558459,0.247125578617291,0.112438405256085,0.452142750485292,0.109451993429894,0.438405256084814,0.706938060844824,0.106150142263077,0.223024731888816,0.0709126723571898,0.295907200700372,0.353687896695119,0.625738673670387,0.104878048780488,0.534811529933481,0.360310421286031,0,2323,1,0,0
2629,90140,5,2018,Karjasilta,45.0,0.0,634.0,58.0,576.0,1968.0,63.0,537.0,1431.0,3155.0,2.0,332.0,2821.0,26385.0,1.7,36.9,1758.0,0.220891052040434,0.570947210782478,24296.374017222,0.208161737177087,0.124721603563474,0.276487432389437,0.0970410435889278,0.416481069042316,0.0639516385618835,0.5195672923958,0.546270330902973,0.0600112170499159,0.319125070106562,0.137408861469434,0.195176668536175,0.570386988222098,0.402692091979809,0.180790960451977,0.556497175141243,0.26271186440678,0,2361,0,0,0
2630,90150,5,2018,Höyhtyä,41.0,1.0,795.0,57.0,738.0,3297.0,69.8,1231.0,2066.0,719.0,2.0,19.0,698.0,28206.0,1.8,37.8,2919.0,0.169072164948454,0.603505154639175,22100.9416494845,0.227422680412371,0.132873166522865,0.231578947368421,0.11786022433132,0.408455565142364,0.0873166522864538,0.504227782571182,0.556195965417867,0.0605187319884726,0.25552353506244,0.190521934037784,0.166826769132245,0.597182196605828,0.379122638488633,0.145373038744797,0.560999039385207,0.293627921869997,1,1516,1,0,0
2631,90220,5,2018,Kontinkangas,35.0,0.0,54.0,39.0,15.0,652.0,50.4,3.0,649.0,9152.0,0.0,48.0,9104.0,17523.0,1.4,35.6,366.0,0.0984455958549223,0.48013816925734,17937.9499136442,0.421416234887737,0.099702380952381,0.0699404761904762,0.27827380952381,0.461309523809524,0.0729166666666667,0.46577380952381,0.797894736842105,0.0484210526315789,0.111578947368421,0.0905263157894737,0.446315789473684,0.0,0.995789473684211,0.0650224215246637,0.412556053811659,0.522421524663677,0,1680,0,0,1
2632,90230,5,2018,Värttö-Maikkula,41.0,1.0,1387.0,85.0,1302.0,4081.0,79.0,1944.0,2137.0,1412.0,2.0,398.0,1012.0,33069.0,1.9,41.4,3885.0,0.264523498694517,0.534758485639687,29285.1349543081,0.200718015665796,0.138099106417547,0.225155699972922,0.113999458434877,0.438532358516112,0.0636339019767127,0.497833739507176,0.560454065469905,0.0773495248152059,0.256071805702218,0.187697993664203,0.162618796198522,0.578405491024287,0.398891235480465,0.257944915254237,0.510328389830508,0.231726694915254,1,2387,1,0,0
2633,90460,5,2018,Oulunsalo Keskus,34.0,231.0,2346.0,249.0,2097.0,3390.0,100.6,3075.0,315.0,1849.0,9.0,496.0,1344.0,41767.0,2.7,37.8,4359.0,0.247022796869684,0.592548485879551,25150.6600884655,0.160428717250766,0.279292641186537,0.147062179121506,0.0876212207644039,0.399885909868796,0.0621791215059897,0.537934968625214,0.397723777299293,0.0326053521993233,0.215010765918179,0.391879421716395,0.0467548446631806,0.767763764995386,0.20793601968625,0.191746819733168,0.636363636363636,0.171889543903196,2,1743,1,0,0
2634,90240,5,2018,Iinatti,39.0,11.0,1463.0,121.0,1342.0,3152.0,85.5,1949.0,1203.0,1462.0,5.0,614.0,843.0,35054.0,2.1,41.5,3152.0,0.237401335761991,0.594414086217365,25006.9097348715,0.168184578020644,0.174669006221088,0.185037486042431,0.0864571702025841,0.449992024246291,0.0803955973839528,0.469612378369756,0.548809124454881,0.0483059376048306,0.210332103321033,0.243206977524321,0.100637370010064,0.658168399865817,0.327071452532707,0.221512605042017,0.572100840336135,0.206386554621849,1,1613,1,0,0
2635,90250,5,2018,Kaukovainio,39.0,0.0,323.0,56.0,267.0,4461.0,59.5,370.0,4091.0,1829.0,10.0,107.0,1712.0,21772.0,1.6,36.6,3455.0,0.0955908289241623,0.623280423280423,18767.5811287478,0.281128747795414,0.120583370921666,0.232295895354082,0.143437077131258,0.350924672981507,0.120282664261013,0.52879266275748,0.651340054093927,0.0774526678141136,0.206540447504303,0.142857142857143,0.246127366609294,0.349889353331694,0.630440127858372,0.0769817073170732,0.491361788617886,0.431656504065041,0,1297,1,0,1
2636,90310,5,2018,Madekoski,35.0,185.0,928.0,83.0,845.0,1081.0,113.4,1009.0,72.0,182.0,14.0,41.0,127.0,43940.0,2.8,41.4,1383.0,0.281217750257998,0.540763673890609,42912.782249742,0.178018575851393,0.263102356665494,0.132254660569821,0.0932113964122406,0.421385860007035,0.0671825536405206,0.511431586352445,0.407122232916266,0.0307988450433109,0.205004812319538,0.394610202117421,0.0307988450433109,0.807507218479307,0.159769008662175,0.234042553191489,0.606382978723404,0.159574468085106,1,1660,0,0,0
2637,90470,5,2018,Varjakka,34.0,131.0,495.0,41.0,454.0,420.0,116.3,420.0,0.0,158.0,7.0,23.0,128.0,45495.0,3.1,37.2,587.0,0.226086956521739,0.586335403726708,27717.4173913043,0.187577639751553,0.307569721115538,0.163346613545817,0.0749003984063745,0.358565737051793,0.0685258964143426,0.572908366533865,0.357682619647355,0.00503778337531486,0.269521410579345,0.375314861460957,0.0151133501259446,0.939546599496222,0.0453400503778338,0.171641791044776,0.671641791044776,0.156716417910448,0,1571,0,0,0
2638,90400,5,2018,Äimärautio,35.0,0.0,199.0,181.0,18.0,877.0,48.2,0.0,877.0,5927.0,37.0,1599.0,4291.0,23643.0,1.5,32.8,612.0,0.143884892086331,0.564234326824255,20331.7502569373,0.291880781089414,0.0292397660818713,0.161793372319688,0.169590643274854,0.517543859649123,0.094541910331384,0.387914230019493,0.829236739974127,0.208279430789133,0.128072445019405,0.0426908150064683,0.366106080206986,0.275549805950841,0.694695989650712,0.146842878120411,0.499265785609398,0.353891336270191,0,2860,0,0,0
2639,90410,5,2018,Kaakkuri,37.0,10.0,1165.0,120.0,1045.0,1843.0,96.5,1537.0,306.0,1557.0,14.0,551.0,992.0,42099.0,2.4,40.6,2066.0,0.271585557299843,0.564835164835165,26792.8072213501,0.163579277864992,0.210365853658537,0.12922138836773,0.0907598499061914,0.465290806754221,0.0806754221388368,0.454033771106942,0.505740528128588,0.0510907003444317,0.167623421354765,0.327784156142365,0.0752009184845006,0.71699196326062,0.265212399540758,0.263337116912599,0.564131668558456,0.172531214528944,1,1869,0,0,0
2640,90420,5,2018,Metsokangas,28.0,150.0,1708.0,134.0,1574.0,4205.0,89.3,2241.0,1964.0,1088.0,10.0,80.0,998.0,38739.0,2.6,34.6,5301.0,0.285562632696391,0.55489839247801,26214.5518653321,0.159538974825599,0.328228835596648,0.0666474044110565,0.0835981893479727,0.426466339208321,0.0734855051526534,0.500048155639025,0.472277722277722,0.0721778221778222,0.0874125874125874,0.441308691308691,0.149350649350649,0.601648351648352,0.388611388611389,0.183600713012478,0.603004838298956,0.213394448688566,2,1999,1,0,0
2641,90440,5,2018,Kempele Keskus,39.0,12.0,2417.0,328.0,2089.0,4302.0,88.3,3098.0,1204.0,3571.0,21.0,1550.0,2000.0,35275.0,2.3,39.5,4699.0,0.187246963562753,0.643435511856564,23349.0731636784,0.169317524580682,0.213645687142394,0.223901543776314,0.0771888157184498,0.392745330886322,0.0693079995681745,0.537946669545504,0.431401684001981,0.045567112431897,0.28727092620109,0.282317979197623,0.0799900941059931,0.713224368499257,0.263496780584448,0.153846153846154,0.642785319255908,0.203368526897939,2,1647,1,0,0
2642,90450,5,2018,Honkanen,33.0,13.0,2058.0,99.0,1959.0,2816.0,105.9,2635.0,181.0,1268.0,15.0,94.0,1159.0,46664.0,2.8,37.8,3849.0,0.291658291457286,0.568844221105528,26575.7153768844,0.139497487437186,0.295460543679071,0.1215360253365,0.0778569543415149,0.434415413037741,0.0541039852203748,0.511480601741884,0.370749542961609,0.0274223034734918,0.180255941499086,0.451553930530165,0.0427787934186472,0.863985374771481,0.121389396709324,0.21123595505618,0.659550561797753,0.129213483146067,2,1631,1,0,0
2643,90500,5,2018,Tuira,44.0,0.0,304.0,70.0,234.0,6153.0,55.0,93.0,6060.0,1744.0,5.0,124.0,1615.0,20088.0,1.5,37.9,4408.0,0.104416068103219,0.608672519287044,19238.100292631,0.286911412609737,0.0704550985641275,0.312728157702604,0.126064735945486,0.328668775857873,0.127646629350207,0.54368459479192,0.634940626124505,0.0687297589060813,0.285174523209788,0.0813242173443685,0.237495501979129,0.366318819719324,0.616588700971572,0.0852882342244044,0.47354064375341,0.441171122022186,0,1816,1,0,0
2644,90520,5,2018,Taskila-Toppila,35.0,0.0,668.0,134.0,534.0,3324.0,63.5,598.0,2726.0,875.0,20.0,303.0,552.0,23074.0,1.8,36.2,2604.0,0.134588235294118,0.548470588235294,19626.0444705882,0.316941176470588,0.152745552977572,0.152552204176334,0.14230471771075,0.36291569992266,0.146558391337974,0.490525908739366,0.702085402184707,0.0801059251903343,0.132075471698113,0.166832174776564,0.242634889109566,0.306190003310162,0.680900364117842,0.119901547116737,0.427918424753868,0.452180028129395,0,1673,0,0,0
2645,90530,5,2018,Välivainio,39.0,0.0,644.0,95.0,549.0,3841.0,58.6,621.0,3220.0,1737.0,13.0,358.0,1366.0,22689.0,1.6,36.9,2859.0,0.116714975845411,0.590724637681159,19340.2589371981,0.29256038647343,0.0820584144645341,0.210709318497914,0.144645340751043,0.417420027816412,0.114568845618915,0.468011126564673,0.706588498045784,0.118090452261307,0.195142378559464,0.0996649916247906,0.263260748185371,0.342546063651591,0.641541038525963,0.103631284916201,0.494413407821229,0.40195530726257,0,2147,0,0,0
2646,90510,5,2018,Hietasaari,40.0,46.0,252.0,109.0,143.0,1042.0,66.3,194.0,848.0,489.0,5.0,23.0,461.0,31527.0,1.8,38.0,946.0,0.251664447403462,0.571904127829561,24747.9627163782,0.176431424766977,0.123505976095618,0.199203187250996,0.0796812749003984,0.475241889584519,0.0922026180990324,0.432555492316448,0.670113753877973,0.0837642192347466,0.16028955532575,0.169596690796277,0.226473629782834,0.500517063081696,0.487073422957601,0.249473684210526,0.509473684210526,0.241052631578947,0,2491,0,0,0
2647,90540,5,2018,Kuivasjärvi,29.0,5.0,2499.0,114.0,2385.0,4110.0,105.5,3605.0,505.0,923.0,3.0,71.0,849.0,49140.0,2.9,36.3,5826.0,0.337175392306624,0.528815442299681,27837.2044160533,0.134009165393695,0.333100192341318,0.0725651337646442,0.0767616716209127,0.445707291484525,0.0525441510753628,0.501748557440112,0.374656335916021,0.063234191452137,0.109972506873282,0.517620594851287,0.0592351912021995,0.82654336415896,0.160709822544364,0.259545923632611,0.62796697626419,0.112487100103199,3,1822,2,0,0
